Fecha,Exterior,Interior,Sensor 2,Sensor 1
2018-06-04 13:56:16.179562,26.86,28.32,27.83,28.32
2018-06-04 13:56:16.695825,26.86,28.32,27.83,27.83
2018-06-04 13:56:17.213497,26.86,28.32,27.34,28.32
2018-06-04 13:56:17.717045,26.86,28.32,27.83,28.32
2018-06-04 13:56:18.235526,26.86,28.32,27.34,28.32
2018-06-04 13:56:18.752706,26.86,28.32,27.34,28.32
2018-06-04 13:56:19.258749,26.86,28.32,27.83,28.32
2018-06-04 13:56:19.772591,26.86,28.32,27.34,27.83
2018-06-04 13:56:20.291832,26.86,28.32,27.34,28.32
2018-06-04 13:56:20.809341,26.86,28.32,27.34,28.32
2018-06-04 13:56:21.326962,26.86,28.32,27.34,28.32
2018-06-04 13:56:21.833786,26.86,27.83,27.34,28.32
2018-06-04 13:56:22.349435,26.86,28.32,27.83,28.32
2018-06-04 13:56:22.867149,26.86,28.32,27.34,28.32
2018-06-04 13:56:23.371080,26.86,28.32,27.34,28.32
2018-06-04 13:56:23.890257,26.86,28.32,27.34,28.32
2018-06-04 13:56:24.408119,26.86,28.32,27.34,28.32
2018-06-04 13:56:24.914212,26.86,28.32,27.34,28.32
2018-06-04 13:56:25.419415,26.86,28.32,27.34,28.32
2018-06-04 13:56:25.935128,26.86,27.83,27.34,28.32
2018-06-04 13:56:26.453091,26.86,28.32,27.34,28.32
2018-06-04 13:56:26.962085,26.86,28.32,27.83,28.32
2018-06-04 13:56:27.471910,26.86,28.32,27.34,28.32
2018-06-04 13:56:27.981418,26.86,28.32,27.34,28.32
2018-06-04 13:56:28.489386,26.86,28.32,27.83,28.32
2018-06-04 13:56:29.000442,26.86,28.32,27.34,27.83
2018-06-04 13:56:29.519299,26.86,28.81,27.34,28.32
2018-06-04 13:56:30.036860,26.86,28.32,27.83,28.32
2018-06-04 13:56:30.548593,26.86,28.32,27.34,27.83
2018-06-04 13:56:31.066554,26.86,28.32,27.34,28.32
2018-06-04 13:56:31.577846,26.86,27.83,27.34,28.32
2018-06-04 13:56:32.095730,26.86,28.32,27.34,28.32
2018-06-04 13:56:32.613483,26.86,28.32,27.34,28.32
2018-06-04 13:56:33.129132,26.86,28.32,27.83,28.32
2018-06-04 13:56:33.633403,26.86,28.32,27.34,28.32
2018-06-04 13:56:34.150844,26.86,28.32,27.34,28.32
2018-06-04 13:56:34.669021,26.86,28.32,27.34,28.32
2018-06-04 13:56:35.186658,26.86,28.32,27.34,27.83
2018-06-04 13:56:35.696340,26.86,28.81,27.34,28.32
2018-06-04 13:56:36.201063,26.86,28.32,26.86,28.32
2018-06-04 13:56:36.748888,26.86,27.83,27.34,28.32
2018-06-04 13:56:37.255342,26.86,28.81,27.34,28.32
2018-06-04 13:56:37.761077,26.86,28.32,26.86,28.32
2018-06-04 13:56:38.278917,26.86,28.32,27.34,27.83
2018-06-04 13:56:38.797453,26.86,28.32,27.34,28.32
2018-06-04 13:56:39.315184,26.86,28.32,27.34,28.32
2018-06-04 13:56:39.832363,26.86,27.83,27.34,28.32
2018-06-04 13:56:40.350074,26.86,28.32,27.34,28.32
2018-06-04 13:56:40.867718,26.86,28.32,27.83,28.32
2018-06-04 13:56:41.377716,26.86,28.32,27.34,27.83
2018-06-04 13:56:41.881731,26.86,28.32,27.34,28.81
2018-06-04 13:56:42.392088,26.86,27.83,27.83,28.32
2018-06-04 13:56:42.901223,26.86,28.32,27.34,28.32
2018-06-04 13:56:43.411925,26.86,28.32,27.34,28.32
2018-06-04 13:56:43.929449,26.86,28.32,27.83,28.32
2018-06-04 13:56:44.447502,26.86,28.32,27.34,27.83
2018-06-04 13:56:44.962490,26.86,28.32,27.34,28.32
2018-06-04 13:56:45.471169,26.86,27.83,27.83,28.32
2018-06-04 13:56:45.978422,26.86,28.32,27.34,28.32
2018-06-04 13:56:46.483219,26.86,28.32,27.83,28.32
2018-06-04 13:56:47.000176,26.86,28.32,26.86,28.32
2018-06-04 13:56:47.512172,26.86,28.32,27.34,28.32
2018-06-04 13:56:48.033070,26.86,28.32,27.34,28.32
2018-06-04 13:56:48.545230,26.86,28.32,27.83,28.32
2018-06-04 13:56:49.056432,27.34,28.32,27.34,28.32
2018-06-04 13:56:49.562072,26.86,28.32,27.34,28.32
2018-06-04 13:56:50.066106,26.86,27.83,27.83,28.32
2018-06-04 13:56:50.580525,26.86,28.32,27.34,28.32
2018-06-04 13:56:51.085648,26.86,28.32,27.34,28.32
2018-06-04 13:56:51.601169,26.86,28.32,27.34,28.32
2018-06-04 13:56:52.107267,26.86,28.32,27.34,28.32
2018-06-04 13:56:52.620182,26.86,28.32,27.34,28.32
2018-06-04 13:56:53.130319,26.86,28.32,27.83,28.32
2018-06-04 13:56:53.638346,26.86,28.32,27.34,27.83
2018-06-04 13:56:54.148840,26.86,28.81,27.83,28.32
2018-06-04 13:56:54.653890,26.86,28.32,27.83,28.32
2018-06-04 13:56:55.153482,26.86,28.32,27.34,28.32
2018-06-04 13:56:55.669438,26.86,28.32,27.83,28.32
2018-06-04 13:56:56.186413,26.86,28.32,27.83,28.32
2018-06-04 13:56:56.700842,26.86,28.32,27.34,27.83
2018-06-04 13:56:57.216617,26.86,27.83,27.34,28.32
2018-06-04 13:56:57.732525,26.86,27.83,27.83,28.32
2018-06-04 13:56:58.247854,26.86,28.32,27.34,27.83
2018-06-04 13:56:58.760961,26.86,28.32,27.34,28.32
2018-06-04 13:57:03.935728,26.86,28.32,27.34,28.32
2018-06-04 13:57:04.453088,26.86,28.32,27.34,28.32
2018-06-04 13:57:04.971818,26.86,28.32,27.34,28.32
2018-06-04 13:57:05.473978,26.86,27.83,27.83,28.32
2018-06-04 13:57:05.991720,26.86,28.32,27.34,28.32
2018-06-04 13:57:06.509312,26.86,28.32,27.34,28.32
2018-06-04 13:57:07.026776,26.86,28.32,27.83,28.32
2018-06-04 13:57:07.537949,26.86,27.83,27.34,27.83
2018-06-04 13:57:08.056316,26.86,28.32,27.83,28.32
2018-06-04 13:57:08.574328,26.86,28.32,27.83,28.32
2018-06-04 13:57:09.091793,26.86,28.32,27.34,27.83
2018-06-04 13:57:09.609898,26.86,28.81,27.34,28.32
2018-06-04 13:57:10.127642,26.86,27.83,27.83,28.32
2018-06-04 13:57:47.911779,26.86,28.32,27.34,28.32
2018-06-04 13:57:48.414755,26.86,28.32,27.34,28.32
2018-06-04 13:57:48.934883,26.86,28.81,27.34,28.32
2018-06-04 13:57:49.450597,26.86,28.32,27.83,28.32
2018-06-04 13:57:49.969963,27.34,28.32,27.34,28.32
2018-06-04 13:57:50.474877,26.86,28.32,27.34,28.32
2018-06-04 13:57:50.993581,27.34,28.32,27.34,28.32
2018-06-04 13:57:51.506929,26.86,28.32,27.34,28.32
2018-06-04 13:58:20.689532,26.86,28.32,27.83,28.32
2018-06-04 13:58:21.191438,26.86,28.32,27.83,28.32
2018-06-04 13:58:21.710132,26.86,28.32,27.83,28.81
2018-06-04 13:58:22.211879,27.34,27.83,27.83,28.32
2018-06-04 13:58:22.732835,27.34,28.32,27.83,28.32
2018-06-04 13:58:23.234846,27.34,28.32,27.83,28.32
2018-06-04 13:58:23.737015,26.86,28.32,27.83,28.32
2018-06-04 13:58:24.257239,27.34,28.32,27.83,27.83
2018-06-04 13:58:24.775038,27.34,28.32,27.83,28.32
2018-06-04 13:58:25.293848,27.34,28.32,27.83,28.32
2018-06-04 13:58:25.811406,26.86,28.32,27.83,28.32
2018-06-04 13:58:26.330066,26.86,28.32,27.34,28.32
2018-06-04 13:58:26.847653,27.34,28.32,27.83,28.32
2018-06-04 13:58:27.365664,27.34,28.32,27.34,28.32
2018-06-04 13:58:27.883259,26.86,27.83,27.83,28.32
2018-06-04 13:58:28.401773,26.86,27.83,27.83,28.32
2018-06-04 13:58:28.919346,27.34,28.32,27.83,28.32
2018-06-04 13:58:29.437991,26.86,27.83,27.83,28.32
2018-06-04 13:58:29.955636,27.34,27.83,27.34,28.32
2018-06-04 13:58:30.462702,27.34,27.83,27.34,28.32
2018-06-04 13:58:30.980348,26.86,28.32,27.83,28.81
2018-06-04 13:58:31.497776,26.86,28.32,27.83,28.32
2018-06-04 13:58:32.016372,26.86,28.32,27.83,28.32
2018-06-04 13:58:32.535009,26.86,28.32,27.83,28.32
2018-06-04 13:58:33.052729,27.34,28.32,27.83,28.32
2018-06-04 13:58:33.570384,27.34,28.32,27.83,28.32
2018-06-04 13:58:54.145835,27.34,28.32,27.34,28.32
2018-06-04 13:58:54.662792,27.34,27.83,27.83,28.32
2018-06-04 13:58:55.180449,27.34,28.81,27.34,28.32
2018-06-04 13:58:55.682426,27.34,28.32,27.83,28.32
2018-06-04 13:58:56.193098,27.34,28.32,27.34,28.32
2018-06-04 13:58:56.710595,27.34,28.32,27.83,28.32
2018-06-04 13:58:57.229357,27.34,27.83,27.83,28.32
2018-06-04 13:58:57.732295,27.34,28.32,27.83,28.32
2018-06-04 13:58:58.250141,27.34,28.32,27.83,28.81
2018-06-04 13:58:58.752524,27.34,28.32,27.83,28.81
2018-06-04 13:59:44.809734,26.86,28.32,27.34,28.32
2018-06-04 13:59:45.328533,27.34,28.32,27.83,27.83
2018-06-04 13:59:45.846341,26.86,28.81,27.83,28.32
2018-06-04 13:59:46.348833,27.34,28.32,27.83,28.81
2018-06-04 13:59:46.850978,27.34,28.32,27.83,27.83
2018-06-04 13:59:47.368890,26.86,28.32,27.83,28.32
2018-06-04 13:59:47.887864,27.34,28.32,27.83,28.81
2018-06-04 13:59:48.390811,27.34,28.32,27.83,28.32
2018-06-04 14:01:20.189873,26.86,28.32,27.34,28.32
2018-06-04 14:01:20.693533,27.34,28.32,27.83,28.32
2018-06-04 14:01:21.212246,27.34,28.32,27.83,28.32
2018-06-04 14:01:21.715254,27.34,27.83,27.34,28.32
2018-06-04 14:01:22.233866,27.34,27.83,27.34,27.83
2018-06-04 14:01:22.749134,27.34,28.32,27.83,28.32
2018-06-04 14:01:23.268066,27.34,28.32,27.83,28.32
2018-06-04 14:01:23.786758,26.86,28.32,27.34,28.32
2018-06-04 14:01:24.304191,26.86,28.32,27.83,28.32
2018-06-04 14:01:24.822759,27.34,28.32,27.83,28.32
2018-06-04 14:01:25.337082,27.34,28.32,27.83,28.32
2018-06-04 14:01:25.854793,26.86,28.32,27.83,28.32
2018-06-04 14:01:26.364639,26.86,28.32,27.83,28.32
2018-06-04 14:01:26.866645,27.34,28.32,27.34,28.32
2018-06-04 14:01:27.385289,27.34,28.32,27.83,28.32
2018-06-04 14:01:27.903038,26.86,27.83,27.83,28.32
2018-06-04 14:01:28.419965,27.34,28.32,27.34,28.32
2018-06-04 14:01:28.936781,27.34,28.32,27.83,28.32
2018-06-04 14:01:29.454337,26.86,28.32,27.83,28.32
2018-06-04 14:01:29.971891,27.34,27.83,27.83,28.32
2018-06-04 14:01:30.490194,27.34,28.32,27.34,28.32
2018-06-04 14:01:31.007754,26.86,27.83,27.83,28.32
2018-06-04 14:01:31.526454,27.34,27.83,27.83,27.83
2018-06-04 14:01:32.044030,27.34,27.83,27.83,28.32
2018-06-04 14:01:32.561683,27.34,27.83,27.83,28.81
2018-06-04 14:01:33.080333,26.86,28.32,27.83,28.32
2018-06-04 14:01:33.597942,27.34,28.32,27.83,28.32
2018-06-04 14:01:34.115965,26.86,28.32,27.83,28.32
2018-06-04 14:01:34.634727,27.34,28.32,27.83,28.81
2018-06-04 14:01:55.906628,26.86,28.32,27.34,28.32
2018-06-04 14:01:56.424242,26.86,28.32,27.83,28.32
2018-06-04 14:01:56.943274,27.34,27.83,27.83,28.32
2018-06-04 14:01:57.455347,26.86,28.32,27.83,28.32
2018-06-04 14:01:57.958572,27.34,28.32,27.34,28.32
2018-06-04 14:01:58.477453,26.86,28.32,27.34,28.32
2018-06-04 14:01:58.980525,27.34,28.32,27.83,28.32
2018-06-04 14:01:59.496000,27.34,28.32,27.34,28.32
2018-06-04 14:01:59.999288,27.34,28.81,27.34,28.32
2018-06-04 14:02:00.517129,26.86,28.32,27.83,28.32
2018-06-04 14:02:01.035795,27.34,28.32,27.34,27.83
2018-06-04 14:02:01.554873,26.86,28.32,27.34,28.32
2018-06-04 14:02:02.072572,26.86,28.32,27.83,28.32
2018-06-04 14:02:02.589987,27.34,28.32,27.83,28.32
2018-06-04 14:02:03.093146,26.86,28.32,27.34,28.32
2018-06-04 14:02:03.611921,27.34,28.32,26.86,28.32
2018-06-04 14:02:04.114527,27.34,28.32,27.83,27.83
2018-06-04 14:02:04.617643,26.86,28.32,27.34,28.32
2018-06-04 14:02:05.136630,26.86,28.32,27.83,28.32
2018-06-04 14:02:05.639748,27.34,28.32,27.34,27.83
2018-06-04 14:02:06.161394,26.86,28.32,27.34,28.32
2018-06-04 14:02:06.679289,26.86,28.32,27.83,28.32
2018-06-04 14:02:49.236259,26.86,28.32,27.34,28.32
2018-06-04 14:02:49.738427,26.86,28.32,27.34,28.32
2018-06-04 14:02:50.245261,26.86,28.81,27.83,28.32
2018-06-04 14:02:50.770066,26.86,28.32,27.83,28.32
2018-06-04 14:03:11.960400,26.86,28.32,27.34,28.32
2018-06-04 14:03:12.479167,26.86,27.83,27.34,28.32
2018-06-04 14:03:12.996717,26.86,28.32,27.34,28.32
2018-06-04 14:03:13.498599,26.86,28.32,27.83,28.32
2018-06-04 14:03:14.016431,26.86,28.32,27.34,28.32
2018-06-04 14:03:14.534173,26.86,28.32,27.34,28.32
2018-06-04 14:03:15.052811,26.86,28.32,27.83,28.32
2018-06-04 14:03:15.554758,26.86,28.32,27.34,28.32
2018-06-04 14:03:16.072446,26.86,28.32,27.34,28.32
2018-06-04 14:03:16.591070,26.86,28.32,27.34,28.32
2018-06-04 14:03:17.108652,26.86,28.32,27.34,28.32
2018-06-04 14:03:32.686540,26.86,28.32,27.34,28.32
2018-06-04 14:03:33.205466,26.86,27.83,27.34,28.32
2018-06-04 14:03:33.725211,26.86,28.81,27.34,28.32
2018-06-04 14:03:34.242938,26.86,28.32,27.83,28.32
2018-06-04 14:03:34.761256,26.86,28.32,27.34,27.83
2018-06-04 14:03:35.278972,26.86,28.32,27.83,28.32
2018-06-04 14:03:35.796670,26.86,28.32,26.86,28.32
2018-06-04 14:03:36.315252,26.86,28.32,27.34,27.83
2018-06-04 14:03:51.500174,26.86,28.32,27.34,28.32
2018-06-04 14:03:52.002197,26.86,28.32,27.34,27.83
2018-06-04 14:03:52.519949,26.86,28.81,27.34,28.32
2018-06-04 14:03:53.035421,26.86,28.32,27.83,28.32
2018-06-04 14:03:53.554598,26.86,28.32,27.34,27.83
2018-06-04 14:03:54.073330,26.86,28.32,27.34,28.32
2018-06-04 14:03:54.590994,26.86,28.32,27.83,28.32
2018-06-04 14:03:55.108403,26.86,28.32,27.34,28.32
2018-06-04 14:03:55.626224,26.86,28.32,27.34,28.32
2018-06-04 14:03:56.140548,27.34,28.32,27.83,28.32
2018-06-04 14:03:56.656196,26.86,28.32,27.34,28.32
2018-06-04 14:03:57.175471,26.86,28.32,27.34,28.32
2018-06-04 14:03:57.680618,26.86,28.32,27.83,28.32
2018-06-04 14:03:58.196014,26.86,28.32,27.34,27.83
2018-06-04 14:03:58.698002,26.86,28.32,27.34,28.32
2018-06-04 14:03:59.216573,26.86,28.32,27.34,28.32
2018-06-04 14:03:59.735225,26.86,28.32,27.34,27.83
2018-06-04 14:04:00.254112,26.86,28.81,27.34,28.32
2018-06-04 14:04:00.763377,26.86,28.32,27.83,28.32
2018-06-04 14:04:01.280305,26.86,27.83,27.34,27.83
2018-06-04 14:04:01.791813,26.86,28.32,27.34,28.32
2018-06-04 14:04:02.300932,26.86,28.32,27.34,28.32
2018-06-04 14:04:02.819623,26.86,28.32,27.34,27.83
2018-06-04 14:04:03.338294,26.86,28.32,27.34,28.32
2018-06-04 14:04:03.851266,26.86,28.32,26.86,28.32
2018-06-04 14:04:04.370185,26.86,28.32,27.34,28.32
2018-06-04 14:04:04.888891,26.86,28.32,27.34,28.32
2018-06-04 14:04:05.394084,26.86,28.32,27.34,28.32
2018-06-04 14:04:05.898808,26.86,28.32,27.34,28.32
2018-06-04 14:04:06.405181,26.86,28.32,27.34,28.32
2018-06-04 14:04:06.919303,26.86,28.32,27.34,28.32
2018-06-04 14:04:07.438054,27.34,28.32,27.34,27.83
2018-06-04 14:04:35.530803,26.86,28.32,27.34,27.83
2018-06-04 14:04:36.049463,26.86,28.32,27.34,27.83
2018-06-04 14:04:36.568259,26.86,28.81,27.34,28.32
2018-06-04 14:04:37.070069,26.86,28.32,27.83,28.32
2018-06-04 14:04:37.587818,26.86,27.83,27.34,27.83
2018-06-04 14:04:38.106560,26.86,28.32,27.34,28.32
2018-06-04 14:04:38.622257,26.86,28.32,27.83,28.32
2018-06-04 14:04:39.124300,26.86,27.83,27.34,27.83
2018-06-04 14:04:59.005281,26.86,28.32,27.34,28.32
2018-06-04 14:04:59.522657,26.86,28.32,27.34,27.34
2018-06-04 14:05:00.041222,26.86,28.81,27.34,28.32
2018-06-04 14:05:00.544412,26.86,28.32,26.86,28.32
2018-06-04 14:05:01.048659,26.86,28.32,27.34,27.83
2018-06-04 14:05:01.551826,26.86,28.32,27.34,28.32
2018-06-04 14:05:02.066870,26.86,28.32,26.86,28.32
2018-06-04 14:05:02.598125,26.86,28.32,27.34,28.32
2018-06-04 14:05:03.101341,26.86,28.32,27.34,27.83
2018-06-04 14:05:03.601345,26.86,28.32,26.86,28.32
2018-06-04 14:05:04.123326,26.86,28.32,26.86,27.83
2018-06-04 14:05:04.637475,26.86,28.32,27.34,28.32
2018-06-04 14:05:05.156132,26.86,28.32,27.34,28.32
2018-06-04 14:05:05.665940,26.86,28.32,27.34,27.83
2018-06-04 14:05:06.161634,26.86,28.32,27.34,27.83
2018-06-04 14:05:06.682562,26.86,28.32,27.34,28.32
2018-06-04 14:05:07.186270,26.86,28.32,27.34,27.83
2018-06-04 14:05:07.705185,26.86,28.32,27.34,28.32
2018-06-04 14:05:08.270845,26.86,28.32,27.83,27.83
2018-06-04 14:05:29.558398,26.37,28.32,27.34,28.32
2018-06-04 14:05:30.076087,26.86,27.83,27.34,27.83
2018-06-04 14:05:30.593736,26.86,28.81,27.34,28.32
2018-06-04 14:05:31.095591,26.86,28.32,27.34,28.32
2018-06-04 14:05:31.617470,26.86,27.83,27.34,27.83
2018-06-04 14:05:32.135032,26.86,28.32,27.34,28.32
2018-06-04 14:05:32.634991,26.86,28.32,27.83,27.83
2018-06-04 14:05:33.155371,26.86,28.32,26.86,27.83
2018-06-04 14:05:33.673917,26.86,28.32,27.34,28.32
2018-06-04 14:05:34.192626,26.86,27.83,27.83,28.32
2018-06-04 14:05:34.711404,26.86,28.32,27.34,27.83
2018-06-04 14:06:35.533096,26.86,27.83,27.34,28.32
2018-06-04 14:06:36.050588,26.86,27.83,26.86,27.83
2018-06-04 14:06:36.566204,26.86,28.81,27.34,28.32
2018-06-04 14:06:37.177995,26.86,28.32,27.34,28.32
2018-06-04 14:06:37.695574,26.86,28.32,27.34,27.83
2018-06-04 14:06:38.197914,26.86,28.81,27.34,28.32
2018-06-04 14:06:38.715205,26.86,28.32,27.34,28.32
2018-06-04 14:06:39.218101,26.86,28.32,27.34,27.83
2018-06-04 14:06:39.737116,26.86,28.32,27.34,28.32
2018-06-04 14:06:40.252116,26.86,28.32,27.34,28.32
2018-06-04 14:06:40.748463,26.86,28.32,27.34,27.83
2018-06-04 14:06:41.266373,26.37,28.32,27.34,28.32
2018-06-04 14:06:41.784912,26.86,28.32,26.86,28.32
2018-06-04 14:06:42.302710,26.37,28.32,27.34,27.83
2018-06-04 14:06:42.820313,26.37,28.32,26.86,28.32
2018-06-04 14:06:43.327680,26.86,28.32,27.34,28.32
2018-06-04 14:07:12.158085,26.86,27.83,27.34,28.32
2018-06-04 14:07:12.692274,26.86,28.32,27.34,28.32
2018-06-04 14:07:13.204969,26.86,28.81,27.34,28.32
2018-06-04 14:07:13.706981,26.86,28.32,27.83,28.32
2018-06-04 14:07:14.224614,26.86,28.32,27.34,27.83
2018-06-04 14:07:14.742794,26.86,28.32,27.34,28.32
2018-06-04 14:07:15.260274,26.86,28.32,27.34,28.32
2018-06-04 14:07:15.766878,26.86,28.32,27.34,28.32
2018-06-04 14:07:16.285678,26.86,28.32,27.34,28.32
2018-06-04 14:07:16.803189,26.86,28.32,27.34,28.32
2018-06-04 14:07:17.321988,26.86,28.32,27.34,27.83
2018-06-04 14:07:17.839856,26.86,28.32,27.34,28.32
2018-06-04 14:07:18.357588,26.86,28.32,27.34,28.32
2018-06-04 14:07:18.875176,26.86,28.32,27.34,27.83
2018-06-04 14:07:19.392879,26.86,28.32,27.34,28.32
2018-06-04 14:07:19.910524,27.34,28.32,26.86,28.32
2018-06-04 14:07:20.429123,26.86,28.32,27.34,28.32
2018-06-04 14:07:35.133345,26.86,28.32,27.34,28.32
2018-06-04 14:07:35.650973,26.86,27.83,27.34,27.83
2018-06-04 14:07:36.168895,27.34,28.81,27.34,28.32
2018-06-04 14:07:36.687153,26.86,28.32,26.86,28.32
2018-06-04 14:07:37.206039,26.86,28.32,27.34,27.83
2018-06-04 14:07:37.711483,26.86,28.81,27.34,28.32
2018-06-04 14:07:38.231404,26.86,28.32,27.34,28.32
2018-06-04 14:07:38.750136,26.86,27.83,27.34,28.32
2018-06-04 14:07:39.267738,26.86,28.32,27.34,28.32
2018-06-04 14:07:39.785313,26.37,28.32,27.34,27.83
2018-06-04 14:07:40.302951,26.86,28.32,27.34,27.83
2018-06-04 14:07:40.821474,26.86,28.32,27.34,28.32
2018-06-04 14:07:41.330796,26.86,28.32,27.34,28.32
2018-06-04 14:07:41.848086,26.86,28.32,26.86,27.83
2018-06-04 14:07:42.365598,26.86,28.81,27.34,27.83
2018-06-04 14:07:42.877152,26.86,28.32,27.34,28.32
2018-06-04 14:07:43.394844,27.34,28.32,27.34,28.32
2018-06-04 14:07:43.912481,26.86,28.32,27.34,28.32
2018-06-04 14:07:44.431753,26.86,28.32,27.83,28.32
2018-06-04 14:07:44.949274,27.34,27.83,27.34,27.83
2018-06-04 14:07:45.467055,26.86,28.81,27.34,28.32
2018-06-04 14:07:45.985577,26.86,28.32,27.34,28.32
2018-06-04 14:07:46.504254,26.86,28.32,27.34,28.32
2018-06-04 14:07:47.021902,26.86,28.32,27.34,28.32
2018-06-04 14:07:47.539485,26.86,28.32,27.34,28.32
2018-06-04 14:07:48.056748,26.86,27.83,27.34,28.32
2018-06-04 14:07:48.576875,26.86,28.32,27.34,28.32
2018-06-04 14:07:49.094390,26.86,28.32,26.86,28.32
2018-06-04 14:07:49.613156,26.86,28.32,27.34,27.83
2018-06-04 14:07:50.131953,26.86,28.32,27.34,28.32
2018-06-04 14:07:50.650656,26.86,28.32,27.34,28.32
2018-06-04 14:07:51.167927,26.86,28.32,27.34,28.32
2018-06-04 14:07:51.685646,26.86,28.32,26.86,28.32
2018-06-04 14:07:52.203323,26.86,28.32,27.34,28.32
2018-06-04 14:07:52.717634,26.86,28.32,27.34,28.32
2018-06-04 14:07:53.235591,26.86,28.32,27.34,28.32
2018-06-04 14:07:53.744320,26.86,28.32,27.83,28.32
2018-06-04 14:07:54.248366,26.86,28.32,27.34,28.32
2018-06-04 14:07:54.766040,26.86,28.32,27.34,28.32
2018-06-04 14:07:55.284741,26.86,28.32,27.34,28.32
2018-06-04 14:07:55.799954,26.86,28.32,27.34,27.83
2018-06-04 14:07:56.318774,26.86,28.32,27.34,28.32
2018-06-04 14:07:56.825791,26.86,27.83,26.86,28.32
2018-06-04 14:07:57.344546,26.86,28.32,27.34,28.32
2018-06-04 14:07:57.862328,26.86,28.32,27.34,28.32
2018-06-04 14:07:58.381005,26.86,28.32,27.34,28.32
2018-06-04 14:07:58.899603,26.86,28.32,27.34,28.32
2018-06-04 14:07:59.418243,26.86,28.32,27.34,28.32
2018-06-04 14:07:59.936860,26.86,27.83,27.83,28.32
2018-06-04 14:08:00.455451,26.86,28.32,27.34,27.83
2018-06-04 14:08:00.974214,26.86,28.32,27.34,28.32
2018-06-04 14:08:01.492837,26.37,27.83,27.34,28.32
2018-06-04 14:08:02.011495,26.86,28.32,27.34,27.83
2018-06-04 14:08:02.530153,26.86,28.32,27.34,28.32
2018-06-04 14:08:03.047789,26.86,28.32,26.86,28.32
2018-06-04 14:08:03.565450,26.86,28.32,27.34,27.83
2018-06-04 14:08:04.079697,26.86,27.83,27.34,28.32
2018-06-04 14:08:04.598312,26.86,28.32,27.34,28.32
2018-06-04 14:08:05.113961,26.86,28.32,27.34,28.32
2018-06-04 14:08:05.631589,26.86,28.32,27.34,28.32
2018-06-04 14:08:06.149225,26.86,28.32,27.34,28.32
2018-06-04 14:08:06.667198,26.86,28.32,27.34,28.32
2018-06-04 14:08:07.184735,26.86,28.81,27.34,28.32
2018-06-04 14:08:07.702389,26.86,27.83,27.34,28.32
2018-06-04 14:08:08.219904,26.86,28.32,27.34,27.83
2018-06-04 14:08:08.737542,26.86,28.32,27.34,28.32
2018-06-04 14:08:09.255118,26.37,28.32,27.83,28.32
2018-06-04 14:08:09.773920,26.86,28.32,27.34,27.83
2018-06-04 14:08:10.291597,26.37,28.32,27.34,28.32
2018-06-04 14:08:10.809079,26.86,28.32,27.34,28.32
2018-06-04 14:08:11.326694,26.86,28.32,27.34,27.83
2018-06-04 14:08:11.844276,26.86,28.32,27.34,27.83
2018-06-04 14:08:12.361703,26.86,28.32,27.83,28.32
2018-06-04 14:08:12.880618,26.86,28.32,27.34,27.83
2018-06-04 14:08:13.386787,26.37,28.32,27.34,28.32
2018-06-04 14:08:13.905477,26.86,28.32,26.86,28.32
2018-06-04 14:08:14.420781,26.37,28.32,26.86,28.32
2018-06-04 14:08:14.939398,26.37,28.32,27.34,28.32
2018-06-04 14:08:15.458063,26.86,28.32,27.34,28.32
2018-06-04 14:08:15.975671,26.86,28.32,27.34,27.83
2018-06-04 14:08:16.494421,26.86,28.81,27.34,28.32
2018-06-04 14:08:17.012237,26.86,27.83,26.86,28.32
2018-06-04 14:08:17.530833,26.86,28.32,27.34,27.83
2018-06-04 14:08:18.048404,26.86,28.32,26.86,28.32
2018-06-04 14:08:18.565624,26.86,27.83,27.83,28.32
2018-06-04 14:08:19.083596,26.86,28.32,27.34,27.83
2018-06-04 14:08:19.602249,26.86,28.32,26.86,28.32
2018-06-04 14:08:20.119885,26.86,28.32,27.34,28.32
2018-06-04 14:08:20.637434,26.86,28.32,27.34,27.83
2018-06-04 14:08:21.149725,26.86,28.32,27.34,28.32
2018-06-04 14:08:21.668443,26.86,27.83,27.83,28.32
2018-06-04 14:08:22.173844,26.86,28.32,27.34,28.32
2018-06-04 14:08:22.692515,26.86,28.32,27.34,28.32
2018-06-04 14:08:23.210126,26.86,28.32,27.83,28.32
2018-06-04 14:08:23.727834,26.86,28.32,27.34,27.83
2018-06-04 14:08:24.232370,26.86,28.32,27.34,28.32
2018-06-04 14:08:24.750341,26.86,27.83,27.34,28.32
2018-06-04 14:08:25.261001,26.86,28.32,27.34,27.83
2018-06-04 14:08:25.778320,26.86,28.32,27.34,28.32
2018-06-04 14:08:26.295868,26.37,28.32,27.34,28.32
2018-06-04 14:08:26.813426,26.86,28.32,27.34,28.32
2018-06-04 14:08:27.331103,26.86,28.32,27.34,28.32
2018-06-04 14:08:27.848746,26.86,28.32,27.34,28.32
2018-06-04 14:08:28.367367,26.86,28.32,27.34,28.32
2018-06-04 14:08:28.884949,26.86,28.32,27.34,28.32
2018-06-04 14:08:29.403578,26.86,28.32,27.34,28.32
2018-06-04 14:08:29.921190,26.86,28.32,26.86,28.32
2018-06-04 14:08:30.438949,26.86,28.32,27.34,28.32
2018-06-04 14:08:30.954599,26.86,27.83,27.34,28.32
2018-06-04 14:08:31.473266,26.86,28.32,27.34,28.32
